,bitwuzla,leanSAT,leanSAT-rw,leanSAT-bb,leanSAT-sat,leanSAT-lrat-t,leanSAT-lrat-c
0,7.806841,7.845065,7.836709,0.0,0.0,0.0,0.0
1,76.926328,119.946689,26.383744,0.711613,56.208191,18.735303,14.518205
2,10.103841,19.276189,19.254929,0.0,0.0,0.0,0.0
3,7.690694,17.023385,17.012228,0.0,0.0,0.0,0.0
4,19.469425,11.218377,11.206941,0.0,0.0,0.0,0.0
5,94.141169,546.605195,88.840674,9.780671,264.822031,68.55197,90.608567
6,104.121342,981.633423,121.947495,1.270828,56.297498,47.397793,747.066871
7,89.876537,1158.3723,99.953056,0.949434,59.426349,30.348408,961.202158
8,139.994503,1219.903072,143.855536,0.93285,56.23077,17.335573,995.157559
9,104.587924,1417.975062,106.503905,1.385829,56.56983,64.43626,1171.042729
10,152.751586,1483.986083,130.689386,1.246899,156.061989,34.000582,1157.088208
11,117.673854,1966.51463,132.092563,8.967962,206.77718,38.263674,1564.574678
12,202.021006,2156.357727,100.835657,7.909209,156.132294,46.654535,1838.561034
13,140.79903,2569.854583,84.005252,14.276088,57.09274,3.314778,2405.273179
14,117.354854,2735.92458,94.667153,7.132083,57.307445,15.398164,2556.962399
15,135.764841,2826.501697,52.758312,0.745193,56.130503,2.378673,2709.848091
16,157.157826,3028.358966,96.918177,1.75732,508.635244,107.790581,2299.321766
17,119.590629,3910.414026,74.756434,1.378728,56.252529,28.658677,3736.166688
18,168.931536,3989.391458,83.770941,0.779722,55.938199,9.312613,3836.059611
19,142.923558,4170.852386,62.857263,0.743505,55.974183,0.535571,4046.699924
20,125.13062,4309.866976,58.595591,0.766494,56.997989,19.850617,4169.171845
21,141.604149,4370.247957,64.128062,0.817319,55.767493,5.06766,4234.87588
