,bitwuzla,leanSAT,leanSAT-rw,leanSAT-sat
0,67.344432,69.048409,12.479013,54.013365
1,4172.47984,11946.0742,13.578506,4982.632527
2,73.895708,84.388229,14.93648,63.721379
3,76.128599,76.978147,14.852955,57.498022
4,9051.55743,14707.801782,35.178762,5475.726779
5,62.361483,66.838814,8.478478,53.72985
6,65.51237,69.18203,11.821541,53.638401
7,66.236736,73.040832,12.928017,54.334474
8,78.610794,81.457224,23.187445,54.5741
9,71.80798,137.559264,22.466256,62.1602
