,bitwuzla,leanSAT,leanSAT-rw,leanSAT-bb,leanSAT-sat,leanSAT-lrat-t,leanSAT-lrat-c
1444,89.670006,120.192374,40.185967,0.148035,63.343287,0.12903,14.879763
1445,129.092264,111.62987,30.576317,0.120123,62.332969,0.111778,17.009191
1446,7.809344,8.185423,8.167199,0.0,0.0,0.0,0.0
1447,107.496949,107.70773,31.841078,0.105676,63.483127,0.130142,10.795433
1448,108.228929,125.260253,32.840636,0.163164,68.045135,0.188049,21.787021
1449,166.155899,141.467965,68.890105,0.110064,61.233826,0.137004,9.550339
1450,86.933611,118.668291,33.440791,0.102891,69.291492,0.112789,14.227983
1451,10.916459,14.924669,14.903649,0.0,0.0,0.0,0.0
1452,123.820357,125.593361,43.779977,0.124481,68.238204,0.125022,11.967652
1453,112.514454,109.544664,33.432836,0.135151,65.727288,0.151512,8.844159
1454,92.820182,96.350302,22.865066,0.159386,59.839625,0.15066,11.90129
1455,157.915153,152.569688,73.865182,0.122348,63.571171,0.119743,13.54864
1456,88.079811,101.285375,20.05854,0.090859,60.751991,0.124631,18.863048
1457,7.303584,6.019037,6.002075,0.0,0.0,0.0,0.0
1458,91.609692,103.610496,30.525804,0.125513,60.668966,0.121506,10.660253
1459,88.730611,140.130259,47.864098,0.138177,70.235957,0.128649,14.23636
1460,90.523082,150.813564,57.104321,0.285661,62.501202,1.42604,27.060303
1461,112.384492,155.065627,58.006107,0.394864,71.773354,1.064058,17.022728
1462,13.164067,9.856478,9.829528,0.0,0.0,0.0,0.0
1463,33.711665,33.119114,33.092214,0.0,0.0,0.0,0.0
1464,12.027754,11.834034,11.813335,0.0,0.0,0.0,0.0
1465,14.327799,15.11931,15.098652,0.0,0.0,0.0,0.0
1466,17.856337,16.768986,16.74975,0.0,0.0,0.0,0.0
1467,35.988016,46.263273,46.238326,0.0,0.0,0.0,0.0
1468,43.930838,53.881351,53.857597,0.0,0.0,0.0,0.0
1469,95.935471,106.470922,33.375891,0.244886,60.917749,0.117378,9.796878
1470,34.254103,23.727699,23.707191,0.0,0.0,0.0,0.0
1471,42.186235,43.750994,43.725647,0.0,0.0,0.0,0.0
1472,15.040764,24.250901,24.218862,0.0,0.0,0.0,0.0
1473,23.085055,33.370872,33.344874,0.0,0.0,0.0,0.0
1474,98.028582,161.870756,58.183427,0.598242,72.021616,1.094033,25.389177
1475,120.806635,168.088391,47.112761,0.601999,65.945102,1.090577,50.220036
1476,15.014715,16.458999,16.440406,0.0,0.0,0.0,0.0
1477,63.785238,43.377178,43.352914,0.0,0.0,0.0,0.0
1478,13.613121,12.449378,12.430562,0.0,0.0,0.0,0.0
1479,15.772574,19.48799,19.462062,0.0,0.0,0.0,0.0
1480,20.280533,20.222244,20.200123,0.0,0.0,0.0,0.0
1481,40.121618,41.933025,41.905584,0.0,0.0,0.0,0.0
1482,49.916893,73.521673,73.493221,0.0,0.0,0.0,0.0
1483,108.962603,144.243925,50.572351,0.262768,72.431097,0.119672,18.744989
1484,21.469081,17.295305,17.269957,0.0,0.0,0.0,0.0
1485,39.40696,41.685023,41.663844,0.0,0.0,0.0,0.0
1486,24.287409,24.305984,24.285335,0.0,0.0,0.0,0.0
1487,37.963146,37.088791,37.06676,0.0,0.0,0.0,0.0
1488,93.015234,127.118877,41.226361,0.633938,61.592954,1.238201,15.947018
1489,100.300113,170.16479,64.10903,0.565861,68.722193,1.125201,30.483616
1490,16.485268,11.546429,11.528496,0.0,0.0,0.0,0.0
1491,38.870042,43.55001,43.511568,0.0,0.0,0.0,0.0
1492,29.479319,28.041035,28.015919,0.0,0.0,0.0,0.0
1493,22.908526,28.786872,28.759942,0.0,0.0,0.0,0.0
1494,26.820367,30.818829,30.79289,0.0,0.0,0.0,0.0
1495,57.198667,64.982052,64.945564,0.0,0.0,0.0,0.0
1496,75.274622,82.130534,82.103754,0.0,0.0,0.0,0.0
1497,132.062907,110.697527,33.774461,0.154176,60.859912,0.127867,13.80671
1498,17.514121,34.566504,34.537941,0.0,0.0,0.0,0.0
1499,62.816517,35.169324,35.139729,0.0,0.0,0.0,0.0
1500,12.758262,12.890748,12.866163,0.0,0.0,0.0,0.0
1501,65.596154,21.661429,21.639499,0.0,0.0,0.0,0.0
1502,126.098912,134.402164,44.796597,0.291221,61.767808,1.186635,21.834702
1503,98.5819,124.497987,25.512116,0.314174,62.988618,1.537798,30.315914
1504,11.202961,14.223886,14.198359,0.0,0.0,0.0,0.0
1505,43.466346,48.089657,48.063719,0.0,0.0,0.0,0.0
1506,13.921594,17.991108,17.961994,0.0,0.0,0.0,0.0
1507,24.351969,24.302047,24.274786,0.0,0.0,0.0,0.0
1508,12.775424,12.292456,12.265807,0.0,0.0,0.0,0.0
1509,68.215182,37.574283,37.547504,0.0,0.0,0.0,0.0
1510,15.889031,12.607972,12.576303,0.0,0.0,0.0,0.0
1511,16.563194,16.141921,16.116924,0.0,0.0,0.0,0.0
1512,22.155267,35.739284,35.715208,0.0,0.0,0.0,0.0
1513,51.685179,55.468481,55.44131,0.0,0.0,0.0,0.0
1514,67.187872,70.851231,70.824652,0.0,0.0,0.0,0.0
1515,105.00651,153.033331,59.269305,0.256697,71.868111,0.127357,19.114154
1516,26.257892,29.57098,29.545843,0.0,0.0,0.0,0.0
1517,81.411297,52.136739,52.102656,0.0,0.0,0.0,0.0
1518,21.86115,16.251494,16.223963,0.0,0.0,0.0,0.0
1519,41.982146,48.789758,48.75833,0.0,0.0,0.0,0.0
1520,98.204889,240.038395,59.301115,0.30647,127.530372,1.304194,42.073355
1521,142.564714,202.396225,57.375946,0.362894,73.262152,1.095135,56.758619
1522,13.885617,13.987917,13.95725,0.0,0.0,0.0,0.0
1523,49.627105,42.683038,42.659085,0.0,0.0,0.0,0.0
1524,19.54153,17.644133,17.620038,0.0,0.0,0.0,0.0
1525,22.230086,22.446558,22.42021,0.0,0.0,0.0,0.0
1526,15.003384,16.199999,16.171576,0.0,0.0,0.0,0.0
1527,50.101957,47.7306,47.708299,0.0,0.0,0.0,0.0
1528,22.903567,16.999995,16.973335,0.0,0.0,0.0,0.0
1529,21.331867,23.061983,23.040062,0.0,0.0,0.0,0.0
1530,25.515652,28.033101,28.007173,0.0,0.0,0.0,0.0
1531,45.571126,51.015255,50.988415,0.0,0.0,0.0,0.0
1532,49.899611,52.802517,52.781347,0.0,0.0,0.0,0.0
1533,99.659933,136.107594,48.75853,0.323822,70.400072,0.125313,9.559796
1534,14.163203,14.716422,14.692026,0.0,0.0,0.0,0.0
1535,49.492435,47.169037,47.145012,0.0,0.0,0.0,0.0
1536,8.993165,10.930655,10.912011,0.0,0.0,0.0,0.0
1537,26.256519,27.374627,27.344631,0.0,0.0,0.0,0.0
1538,96.05306,101.066108,17.933831,0.201264,57.989897,1.304896,20.682732
1539,89.984571,118.472729,29.234955,0.890805,64.159494,1.034824,18.342231
1540,7.961217,8.169313,8.158663,0.0,0.0,0.0,0.0
1541,47.369188,46.723458,46.696989,0.0,0.0,0.0,0.0
1542,10.624537,10.997249,10.974587,0.0,0.0,0.0,0.0
