,bitwuzla,leanSAT,leanSAT-rw,leanSAT-bb,leanSAT-sat,leanSAT-lrat-t,leanSAT-lrat-c
3232,132.8646,140.37625,63.8386,0.0,55.40581,0.0,6.58935
3233,114.92387,121.69219,48.32329,0.0,55.96528,0.0,5.87792
3234,133.73037,290.831979,63.783699,0.0,205.71842,0.0,6.87153
3235,91.81608,196.833749,27.686179,0.0,156.24472,0.0,4.76841
3236,110.473749,116.55441,42.98422,0.0,56.42285,0.0,5.5444
3237,110.090219,116.30863,42.72038,0.0,55.81193,0.0,6.1633
3238,134.29277,291.979829,63.70763,0.0,206.612369,0.0,7.26529
3239,92.11939,145.733289,27.68932,0.0,106.121989,0.0,3.88763
3240,115.86007,121.316349,47.39674,0.0,56.129259,0.0,5.93552
3241,130.142549,137.25127,59.43442,0.0,56.68496,0.0,6.85942
3242,135.478399,142.72088,64.49331,0.0,56.4827,0.0,7.08739
3243,95.838989,301.613149,31.9982,0.0,256.553379,0.0,4.64056
3244,110.1376,115.776019,42.91046,0.0,56.09489,0.0,5.27478
3245,114.241679,122.10766,47.37133,0.0,56.09489,1.02939,6.27556
3246,134.4728,140.564239,63.845799,0.0,55.89181,0.0,6.47986
3247,133.62231,141.410099,64.08182,0.0,55.92373,0.0,6.80725
3248,135.275549,141.294899,64.09507,0.0,56.052489,0.0,6.772219
3249,96.453459,113.05237,43.73483,0.0,56.14487,0.0,4.56125
3250,114.85937,121.194479,47.947139,0.0,55.58921,0.0,5.81327
3251,91.425089,95.37418,27.61848,0.0,56.13689,0.0,3.66184
3252,110.52733,342.113168,43.48212,0.0,256.789159,25.585169,5.16753
3253,111.74551,116.815869,43.246339,0.0,56.35891,0.0,5.64021
3254,93.67724,96.28706,27.84747,0.0,56.412,0.0,3.83224
3255,115.34676,122.046949,47.78548,0.0,56.489299,0.0,5.80902
3256,115.906159,122.06042,47.69911,0.0,56.74687,0.0,6.03917
3257,98.2735,101.712629,32.05269,0.0,56.767989,0.0,4.42371
3258,110.947809,115.76967,42.98087,0.0,56.10607,0.0,5.23659
3259,115.01121,173.076229,48.14381,0.0,106.797999,0.0,6.10032
3260,114.270699,120.77201,46.9621,0.0,56.72289,0.0,5.71996
3261,96.052949,101.04351,31.52382,0.0,57.20827,0.0,4.12595
3262,114.193279,121.11973,47.50322,0.0,55.99596,0.0,5.79521
3263,91.682219,95.40325,27.53739,0.0,56.35832,0.0,3.56542
3264,109.86339,115.58933,43.01981,0.0,56.29004,0.0,4.935831
3265,95.33599,101.419319,31.838539,0.0,57.15406,0.0,4.12581
3266,108.979729,114.83478,42.33793,0.0,56.13989,0.0,5.09341
3267,114.33319,120.958949,47.10019,0.0,56.775829,0.0,5.72651
3268,90.754799,95.32197,27.53447,0.0,56.28228,0.0,3.62193
3269,114.747269,120.92127,47.24009,0.0,56.15678,0.0,5.71353
3270,117.08881,122.436249,48.837849,0.0,56.45981,0.0,5.51192
3271,96.594789,101.08286,31.98087,0.0,56.38661,0.0,4.34839
3272,115.06719,221.771419,47.48294,0.0,156.581889,0.0,5.83413
3273,92.328259,95.40828,27.45721,0.0,56.26061,0.0,3.48046
3274,110.23936,115.17371,42.78851,0.0,56.238549,0.0,4.887241
3275,129.067399,135.39236,58.62732,0.0,56.94268,0.0,6.12236
3276,133.83346,139.835639,63.112759,0.0,56.5692,0.0,6.24806
3277,96.757819,100.30649,31.73405,0.0,56.39641,0.0,4.04402
3278,110.13937,115.242559,42.70586,0.0,56.110889,0.0,5.05757
3279,110.104819,114.51664,42.79572,0.0,56.60615,0.0,4.55236
3280,133.65885,139.839649,63.332639,0.0,56.21852,0.0,6.34881
3281,92.33473,96.13747,27.76871,0.0,56.6395,0.0,3.64115
3282,115.074689,121.06565,47.32066,0.0,56.58702,0.0,5.42773
3283,133.29572,290.809048,63.266039,0.0,206.826039,0.0,6.58666
3284,133.934309,140.20122,63.39543,0.0,56.76764,0.0,6.01164
3285,113.83559,119.730269,47.186349,0.0,56.24253,0.0,5.31673
3286,134.471109,140.907819,63.58128,0.0,57.268509,0.0,6.05396
3287,96.251229,101.79718,31.76961,0.0,57.67998,0.0,4.17843
3288,115.217279,120.97868,47.35348,0.0,56.35003,0.0,5.52675
3289,20.96269,2.35405,2.32114,0.0,0.0,0.0,0.0
3290,1.76775,1.70984,1.69402,0.0,0.0,0.0,0.0
3291,19.76104,5.98592,5.95482,0.0,0.0,0.0,0.0
3292,3.20054,3.47747,3.45182,0.0,0.0,0.0,0.0
3293,4.81677,3.224,3.20266,0.0,0.0,0.0,0.0
3294,42.07538,12.13791,12.11085,0.0,0.0,0.0,0.0
3295,127.82433,177.83279,42.99482,0.0,58.35926,4.32524,58.65974
3296,62.12354,29.26795,29.23277,0.0,0.0,0.0,0.0
3297,112.59619,133.752979,41.67868,0.0,59.881909,2.19731,21.27056
3298,12.14033,11.86716,11.84251,0.0,0.0,0.0,0.0
3299,104.57276,164.551769,35.95411,0.0,108.064159,0.0,9.68263
3300,6.73264,6.54509,6.52867,0.0,0.0,0.0,0.0
3301,1378.093896,282.04227,26.32491,0.0,238.56422,0.0,6.99381
3302,310.008359,201.578149,121.49277,0.0,67.34377,0.0,3.904229
3303,309.22072,487.684579,52.84682,0.0,414.508659,0.0,3.17867
3304,21.64071,22.211739,22.162619,0.0,0.0,0.0,0.0
3305,138.885641,144.67517,58.07982,0.0,58.42436,0.0,10.4297
3306,105.65837,124.35179,48.31013,0.0,55.41756,0.0,8.81918
3307,131.225529,114.31195,36.07237,0.0,59.39883,0.0,6.36704
3308,91.445179,112.93064,30.35844,0.0,57.30878,0.0,9.21632
3309,92.72931,92.99002,20.35871,0.0,56.13252,0.0,7.17587
3310,108.24072,106.536049,26.38081,0.0,58.021139,0.0,9.87213
3311,94.67849,95.227889,26.23425,0.0,54.441529,0.0,6.30326
3312,88.35799,143.558989,18.78023,0.0,106.398719,0.0,5.31019
3313,100.11405,114.577969,32.53998,0.0,57.391559,0.0,10.78458
3314,130.86838,127.395089,31.697099,0.0,58.33167,4.81159,19.10706
3315,87.91117,109.07609,30.03028,0.0,55.70072,0.0,8.30654
3316,116.478639,134.09207,46.49393,0.0,55.89328,1.74574,11.18511
3317,119.15528,127.601519,44.0603,0.0,58.092791,0.0,7.738849
3318,110.308621,112.219899,36.57569,0.0,58.194939,0.0,4.10667
3319,107.408059,113.47962,30.96613,0.0,55.56411,1.63289,11.19264
3320,121.67044,137.5768,52.76604,0.0,55.22359,2.40237,10.77654
3321,127.716399,139.18172,47.67685,0.0,56.34046,0.0,17.19458
3322,114.040479,122.07231,42.9339,0.0,56.36472,0.0,8.49234
3323,95.908411,125.692059,44.843739,0.0,56.0205,1.22558,9.06426
3324,120.02488,100.71649,27.90423,0.0,55.60095,0.0,5.7987
3325,98.42974,141.077869,50.48314,1.238379,55.89488,1.43891,12.43174
3326,97.17787,105.095189,30.79018,0.0,53.889519,0.0,7.71653
3327,87.14737,93.745589,24.10741,0.0,54.29382,0.0,5.84426
3328,93.35163,155.360859,28.68119,0.0,104.382109,1.32996,9.70294
3329,96.638109,100.19854,31.62813,0.0,54.21059,0.0,5.40683
3330,97.583259,89.81251,24.82841,0.0,54.33681,0.0,4.89058
3331,90.402299,149.72589,28.33109,0.0,104.44866,1.05532,6.89606
3332,98.58774,107.885619,32.09793,0.0,54.198519,1.64225,7.8407
3333,107.09764,132.734761,51.60163,0.0,55.84025,0.0,9.11312
3334,87.143569,92.43254,26.91827,0.0,54.47609,0.0,4.82961
3335,90.30514,97.762159,25.073319,0.0,54.47256,0.0,6.39462
3336,87.75685,93.697859,25.43261,0.0,54.3443,0.0,5.09796
3337,95.001529,107.29822,30.47288,0.0,55.41031,1.18217,7.95379
3338,94.047869,100.84827,29.77851,0.0,54.42516,0.0,6.56288
3339,29.14374,28.92851,28.88054,0.0,0.0,0.0,0.0
3340,136.01542,155.867609,72.169469,0.0,57.41513,0.0,14.17126
3341,122.441049,129.93714,56.36485,0.0,59.22268,0.0,7.19797
3342,157.53927,178.161629,67.182009,0.0,58.61383,21.9015,22.97306
3343,100.48014,110.61519,39.10313,0.0,54.40671,0.0,8.23084
3344,124.051069,130.02528,47.58696,0.0,55.904999,1.28803,12.865171
3345,86.511329,101.4739,34.23603,0.0,55.52328,0.0,10.05624
3346,93.11989,94.019109,27.565,0.0,56.833229,0.0,6.56827
3347,69.33128,75.33886,14.87511,0.0,55.89003,0.0,2.86552
3348,71.70347,85.412021,19.3626,0.0,56.766281,1.831369,5.650901
