,bitwuzla,leanSAT,leanSAT-rw,leanSAT-bb,leanSAT-sat,leanSAT-lrat-t,leanSAT-lrat-c
124,70.905443,82.331608,18.916243,0.0,56.712296,0.0,4.509935
125,70.647788,78.739027,16.19987,0.0,56.928716,0.0,3.735194
126,80.741072,94.754168,22.506392,0.0,57.205328,3.797621,9.415224
127,79.988863,98.409221,29.043098,0.0,57.033413,5.948629,5.243908
128,75.037826,81.125376,15.77036,0.0,57.09008,0.0,5.650876
129,73.567654,83.677939,19.348035,0.0,56.863965,0.0,4.962089
130,11.012608,10.778005,10.767075,0.0,0.0,0.0,0.0
131,78.888078,89.771922,20.191096,0.0,56.721516,2.590285,8.348413
132,10.177903,10.348465,10.337084,0.0,0.0,0.0,0.0
133,67.48859,83.041511,18.006095,0.0,57.220467,0.0,5.280537
134,66.936699,82.423976,18.851981,0.0,56.981086,0.0,4.119658
135,76.708978,104.798536,24.441923,0.0,56.345386,7.541763,14.202473
136,78.441377,102.470107,28.674002,0.0,57.058341,7.304253,7.888215
137,75.891786,88.305838,20.435007,0.0,57.151946,1.278972,7.245043
138,73.954265,78.222141,14.865493,0.0,53.6218,1.285343,6.427611
139,11.068032,10.429567,10.419118,0.0,0.0,0.0,0.0
140,77.978162,93.961192,18.770317,0.0,53.487637,5.873296,13.367318
141,9.922613,10.236795,10.226014,0.0,0.0,0.0,0.0
142,70.761052,84.396676,16.712736,0.0,57.393603,1.384281,6.886215
143,70.864917,82.494317,16.037903,0.0,57.543776,1.257983,5.703376
144,77.227905,113.317775,22.703233,0.0,57.322278,18.160386,12.53046
145,82.20436,125.538801,30.506278,0.0,57.560928,18.401191,15.903823
146,75.09311,84.506341,15.504508,0.0,53.831285,2.41834,9.804498
147,69.927809,81.526182,14.982684,0.0,53.303009,1.842465,8.932376
148,10.898172,10.567208,10.556417,0.0,0.0,0.0,0.0
149,73.93703,99.34273,18.759697,0.0,56.696878,9.247789,11.797528
150,10.230643,10.124313,10.113042,0.0,0.0,0.0,0.0
151,70.44699,80.684855,11.660699,0.0,56.942171,2.494464,6.823228
152,70.956189,85.185172,13.568237,0.0,57.298924,2.461032,9.065595
153,80.625885,135.966745,22.563409,0.0,57.00519,28.008258,24.076653
154,81.133963,265.908559,21.937369,0.0,157.278154,44.277227,38.168608
