,bitwuzla,leanSAT,leanSAT-rw,leanSAT-sat
151,72.674458,70.128266,70.128266,70.128266
152,82.859395,70.128266,70.128266,70.128266
153,90.056508,70.128266,70.128266,70.128266
154,88.574825,70.128266,70.128266,70.128266
155,89.131844,70.128266,70.128266,70.128266
156,92.235297,70.128266,70.128266,70.128266
157,84.779364,70.128266,70.128266,70.128266
158,91.939269,70.128266,70.128266,70.128266
159,89.307376,70.128266,70.128266,70.128266
160,96.308238,70.128266,70.128266,70.128266
161,86.370337,70.128266,70.128266,70.128266
162,87.129699,70.128266,70.128266,70.128266
163,98.925073,70.128266,70.128266,70.128266
164,99.753764,70.128266,70.128266,70.128266
165,69.3659,70.128266,70.128266,70.128266
166,71.500064,70.128266,70.128266,70.128266
167,70.128266,70.128266,70.128266,70.128266
168,69.179648,77.774427,77.774427,77.774427
169,68.52839,77.774427,77.774427,77.774427
170,92.190863,77.774427,77.774427,77.774427
171,100.812361,77.774427,77.774427,77.774427
172,86.072925,77.774427,77.774427,77.774427
173,87.785586,77.774427,77.774427,77.774427
174,82.669959,77.774427,77.774427,77.774427
175,79.348014,77.774427,77.774427,77.774427
176,88.930505,77.774427,77.774427,77.774427
177,85.984548,77.774427,77.774427,77.774427
178,88.816049,77.774427,77.774427,77.774427
179,84.843987,77.774427,77.774427,77.774427
180,74.530089,77.774427,77.774427,77.774427
181,74.31854,77.774427,77.774427,77.774427
182,78.388975,77.774427,77.774427,77.774427
183,80.10367,77.774427,77.774427,77.774427
184,75.478588,77.774427,77.774427,77.774427
185,100.845264,77.774427,77.774427,77.774427
186,122.88259,77.774427,77.774427,77.774427
187,74.322958,77.774427,77.774427,77.774427
188,81.719917,77.774427,77.774427,77.774427
189,74.336538,77.774427,77.774427,77.774427
190,80.527799,77.774427,77.774427,77.774427
191,84.179516,77.774427,77.774427,77.774427
192,74.052849,77.774427,77.774427,77.774427
193,74.19165,77.774427,77.774427,77.774427
194,86.031437,77.774427,77.774427,77.774427
195,91.344427,77.774427,77.774427,77.774427
196,86.247094,77.774427,77.774427,77.774427
197,98.06477,77.774427,77.774427,77.774427
198,89.35783,77.774427,77.774427,77.774427
199,94.62948,77.774427,77.774427,77.774427
200,99.37996,77.774427,77.774427,77.774427
201,99.247349,77.774427,77.774427,77.774427
202,98.348074,77.774427,77.774427,77.774427
203,92.391913,77.774427,77.774427,77.774427
204,94.164565,77.774427,77.774427,77.774427
205,107.403048,77.774427,77.774427,77.774427
206,105.448243,77.774427,77.774427,77.774427
207,75.810563,77.774427,77.774427,77.774427
208,80.1044,77.774427,77.774427,77.774427
209,77.774427,77.774427,77.774427,77.774427
