,bitwuzla,leanSAT,leanSAT-rw,leanSAT-sat
0,197.172343,222.001563,151.970517,61.29806
1,128.378188,126.668085,55.97905,61.248828
2,5264.085335,20728.314056,25.099902,9466.581217
3,96.895325,104.789307,28.302872,65.260077
4,117.035809,512.891689,112.141403,176.727535
5,160.045838,327.592978,88.337952,214.660224
6,113.639905,124.867648,52.944006,65.342822
7,-1.0,-1.0,-1.0,-1.0
8,-1.0,-1.0,-1.0,-1.0
