,bitwuzla,leanSAT,leanSAT-rw,leanSAT-bb,leanSAT-sat,leanSAT-lrat-t,leanSAT-lrat-c
156,976.043264,84861.504668,0.0,0.19283,297.671721,0.06846,84443.227992
157,196.655752,376.821996,0.0,0.0,0.0,0.0,0.0
158,916.348776,745.353096,0.0,0.0,0.0,0.0,0.0
159,5233.145643,93460.279805,0.0,0.20387,651.287903,0.08152,92142.602621
160,1315.949835,91592.887787,0.0,0.20063,9035.4722,0.09736,73500.096751
161,1627.232306,99154.441354,0.0,0.08262,4924.81921,0.16385,93218.449536
162,1534.657761,8717.709694,0.0,1.926739,7304.830257,1.504849,162.759956
163,2460.423011,71821.784191,0.0,1.158089,9427.886275,1.094469,60891.932641
164,2497.245586,109837.687047,0.0,1.346719,589.721036,0.504879,107902.020027
165,1077.300123,107146.232929,0.0,43.09033,967.130791,0.21089,103550.542725
166,128.599999,142.5753,0.0,0.0,0.0,0.0,0.0
167,562.202725,1707.60694,0.0,16.646358,1114.026867,136.959724,260.026108
168,56.36985,32.944747,0.0,0.0,0.0,0.0,0.0
169,50.091345,50.244505,0.0,0.0,0.0,0.0,0.0
170,37.754303,38.255543,0.0,0.0,0.0,0.0,0.0
171,93.294455,120.009665,0.0,0.0,0.0,0.0,0.0
172,307.054435,1584.238077,0.0,15.536079,540.22174,185.17234,676.105425
173,1957.265725,138401.976195,0.0,95.235834,738.681611,246.137767,135353.507377
174,4639.92522,190805.499031,0.0,343.442299,8564.429032,1576.078442,177814.27354
175,10159.59201,180110.991896,0.0,20.594155,7790.761375,103.080788,171163.002444
176,2071.827134,6080.221617,0.0,18.864397,3709.335254,973.835266,1219.832424
177,4732.323184,166329.63126,0.0,35.503005,1091.984583,0.440859,157585.940796
178,570.877469,901.428907,0.0,5.727586,294.284994,76.788616,175.351277
179,16209.86504,147438.850854,0.0,51.284714,1156.024458,64.844974,142070.519337
180,680.895162,1136.422501,0.0,10.282453,347.812766,49.561355,188.312738
181,1114.899966,954.955639,0.0,0.0,0.0,0.0,0.0
182,3654.144293,185312.720951,0.0,0.70397,1472.481785,160.250978,181099.862591
183,1196.021829,198526.326615,0.0,0.846739,348.340085,2.045159,196101.533729
184,302.326888,312.197531,0.0,1.144369,147.216916,6.400676,26.358451
185,1448.088402,197888.232824,0.0,0.667109,615.476408,0.419749,195384.240954
186,279.068414,334.067835,0.0,1.07706,149.593865,13.71816,30.047919
187,2018.397322,196724.330912,0.0,0.511889,985.442538,0.418329,187089.079372
188,280.852112,316.125198,0.0,0.8449,145.253828,10.300333,36.491324
189,2298.663794,200023.131303,0.0,0.978469,1320.404632,41.152351,194650.256629
190,332.816456,370.90028,0.0,1.529249,148.337266,4.890866,31.881488
191,1490.552123,1352.26471,0.0,0.0,0.0,0.0,0.0
192,6617.07136,192703.700457,0.0,1.524519,3461.240368,2925.995904,183314.368535
193,4130.050868,188695.185384,0.0,8.747664,1047.591434,1.034989,183282.033337
194,1016.608485,2906.856838,0.0,11.277892,1705.494442,360.004777,611.137881
195,1792.98137,209836.886168,0.0,0.96949,1295.541129,0.69534,201506.296992
196,393.491603,1022.903831,0.0,2.074379,555.00202,153.950221,214.688809
197,12012.966539,224452.138958,0.0,61.523917,3924.554022,1285.719437,217252.941276
198,6514.876732,200009.312993,0.0,262.508835,1818.461562,456.953979,191626.899185
199,7397.224942,235543.440144,0.0,215.311909,1726.938487,367.252661,227901.672774
200,2750.409347,280696.509635,0.0,518.944905,1886.670554,102.451898,272932.282451
201,1343.744546,316595.926322,0.0,56.6864,751.759731,219.838015,310877.968439
202,3027.947222,343174.304049,0.0,252.818063,1122.340451,341.19028,335726.493193
203,1992.60646,376641.544553,0.0,478.997383,1612.400497,172.643669,366441.88052
204,1325.067709,1485.794516,0.0,0.10287,766.728251,0.07143,57.32461
205,395.554782,402.379998,0.0,0.0,0.0,0.0,0.0
206,69.251972,142.43811,0.0,0.0,0.0,0.0,0.0
207,357.360309,403.694536,0.0,0.0,0.0,0.0,0.0
208,305.421676,416.108698,0.0,0.28102,295.349433,0.965929,52.742713
209,145.892538,2208.049009,0.0,0.2259,221.795544,0.52899,1938.378478
210,360.944916,2302.378592,0.0,0.2136,324.446892,0.09954,1055.887048
211,353.635851,7561.718906,0.0,0.121559,168.481422,0.06596,7352.773043
